transaction_id,transaction_time,amount,merchant_latitude,merchant_longitude,customer_distance,transaction_hour,day_of_week,previous_fraud_count,avg_transaction_amount,transaction_frequency,device_type,ip_country_mismatch,card_age_days,is_fraud
TXN001238,2025/11/4 18:45,127.18,42.921004,-9.08227,6.8,18,1,0,70.08,0.58,0,0,2653,legitimate
TXN001239,2025/6/14 05:54,50.18,3.487807,57.885005,90.4,5,5,0,55.78,3.84,1,0,819,legitimate
TXN001240,2025/6/1 04:08,149.58,-22.458882,-140.31477,0.7,4,6,0,107.72,4.86,0,1,1864,legitimate
TXN001241,2025/7/22 15:00,6.17,35.752621,-152.405317,106.9,15,1,0,57.35,6.64,0,0,1882,legitimate
TXN001242,2025/6/5 09:04,50.06,53.821873,-34.596115,116.7,9,3,0,161.97,7.43,1,0,853,legitimate
TXN001243,2025/12/2 01:53,36.19,21.170288,-84.571829,55.6,1,1,0,89.76,3.76,2,0,404,legitimate
TXN001244,2025/1/7 12:30,59.12,3.631189,-58.574081,69.6,12,1,0,401.74,6.61,0,0,2007,legitimate
TXN001245,2025/3/30 07:08,78.32,23.729356,173.846942,1.9,7,6,1,117.15,0.74,0,0,1855,legitimate
TXN001246,2025/1/28 23:03,25.89,44.028889,175.542384,27,23,1,1,107.54,0.17,0,1,1694,legitimate
TXN001247,2025/12/12 14:39,25.28,-79.197867,-146.956518,4.1,14,4,0,242.51,7.95,2,0,966,legitimate
TXN001248,2025/9/13 16:14,250.51,-50.933198,78.128831,70.4,16,5,0,125.39,4.49,2,0,2459,legitimate
TXN001249,2025/5/6 17:37,12.09,57.593964,-145.889604,35.7,17,1,0,177.36,6.25,2,0,1753,legitimate
TXN001250,2025/10/14 17:26,98.64,69.73918,129.85736,8.2,17,1,0,111.53,7.79,0,0,115,legitimate
TXN001251,2025/4/7 07:32,61.77,68.183949,-88.889397,22.7,7,0,0,47.16,7.23,0,0,2365,legitimate
TXN001252,2025/5/25 20:25,110.24,29.73183,-121.097931,11.8,20,6,0,540.07,3.1,1,0,1189,legitimate
TXN001253,2025/8/8 14:02,18.96,-39.534719,46.355168,39.2,14,4,0,104.07,7.6,1,0,1156,legitimate
TXN001254,2025/5/11 14:34,6.9,74.254074,-82.957045,18.9,14,6,0,184.76,2.61,2,0,1542,legitimate
TXN001255,2025/8/13 02:19,10.77,19.858041,-112.219634,51.7,2,2,0,30.96,0.12,0,0,2487,fraudulent
TXN001256,2025/11/10 16:44,47.92,-60.041038,-126.37049,21.8,16,0,0,101.1,3.91,0,1,2042,legitimate
TXN001257,2025/7/28 08:49,277.62,3.952898,-37.484668,11.8,8,0,0,14.17,1.66,2,1,1743,legitimate
TXN001258,2025/11/4 17:46,29.12,45.314437,-120.513067,46.6,17,1,0,11.61,4.43,0,0,448,legitimate
TXN001259,2025/11/14 13:38,73.33,-10.742584,-66.01808,52.2,13,4,0,83.4,4.99,0,0,1877,legitimate
TXN001260,2025/11/11 22:49,10.3,3.066063,90.742874,76.9,22,1,1,24.47,0.89,1,0,757,legitimate
TXN001261,2025/5/27 07:30,49.82,-25.14258,116.617835,52,7,1,0,9.87,2.2,0,0,1838,legitimate
TXN001262,2025/3/7 02:45,733.31,48.855228,-172.951663,16.5,2,4,0,413.71,0.32,0,0,1400,legitimate
TXN001263,2025/10/16 18:03,102.36,-39.898718,-77.418639,17.9,18,3,0,42.56,6.83,0,0,83,legitimate
TXN001264,2025/10/1 17:24,24.56,82.53823,-5.392395,14.2,17,2,0,152.65,3.15,0,0,846,legitimate
TXN001265,2025/9/25 23:29,18.94,77.372062,81.318905,48.5,23,3,0,50.31,6.61,0,0,25,legitimate
TXN001266,2025/6/6 15:43,42.64,-77.7552,-0.514047,7.4,15,4,0,297.25,7.72,0,1,581,legitimate
TXN001267,2025/12/23 14:02,206.02,-63.337857,136.508024,101.1,14,1,0,129.1,4.64,2,1,2786,legitimate
TXN001268,2025/7/10 15:08,73.02,-66.868508,101.856081,16.8,15,3,0,17.75,0.7,0,0,2422,legitimate
TXN001269,2025/8/20 01:42,163,63.456123,121.295323,37.1,1,2,0,20.61,1.03,0,0,658,fraudulent
TXN001270,2025/6/23 20:55,24.49,53.775019,110.231113,23.1,20,0,0,13.69,1.5,1,1,2141,legitimate
TXN001271,2025/8/29 19:17,84.56,-52.768251,-41.341564,50.4,19,4,0,167.99,3.09,1,0,677,legitimate
TXN001272,2025/3/6 17:05,0.56,24.50059,-62.070593,21.5,17,3,0,15.73,7.92,0,0,713,legitimate
TXN001273,2025/5/22 15:45,241.25,-84.021356,-128.538204,11.2,15,3,0,,6.09,0,0,1802,legitimate
TXN001274,2025/7/15 03:24,42.6,-34.782404,-27.722985,32,3,1,0,240.77,2.17,0,0,2781,legitimate
TXN001275,2025/5/16 21:35,245.38,85.934348,-55.343808,52.8,21,4,0,19.14,0.71,0,0,2074,legitimate
TXN001276,2025/2/27 16:28,96.96,-30.371225,-147.956317,6.3,16,3,0,55.06,4.9,2,0,2586,legitimate
TXN001277,2025/12/1 22:42,204.12,-46.420613,-159.294196,,22,0,,148.04,4.5,2,0,2210,legitimate
TXN001278,2025/5/9 00:30,56.23,54.076261,-7.892439,67,0,4,0,258.13,2.65,0,0,15,legitimate
TXN001279,2025/6/10 15:28,105.47,-9.694009,59.709605,23.5,15,1,1,238.13,1.49,1,0,2640,legitimate
TXN001280,2025/6/14 04:50,0.14,-41.279777,-33.867353,121,4,5,0,160.67,2.47,0,0,432,legitimate
TXN001281,2025/8/13 20:12,1.88,-12.285668,45.360365,53.6,20,2,0,102.78,5.93,0,0,2544,fraudulent
TXN001282,2025/10/23 19:47,25.63,82.115865,155.350525,89.8,19,3,0,101.91,0.46,0,0,2755,legitimate
TXN001283,2025/12/6 16:50,1.5,-41.385146,41.158088,10.9,16,5,0,316.85,6.92,2,0,196,legitimate
TXN001284,2025/11/28 01:51,302.36,42.81809,-96.08531,,1,4,0,160.03,2.15,0,0,1974,legitimate
TXN001285,2025/2/1 06:00,56.3,26.414116,-103.705053,29,6,5,1,261.95,1.76,0,0,2214,legitimate
TXN001286,2025/7/19 14:54,58.74,22.000791,-70.461251,1.5,14,5,0,29.77,7.11,0,0,645,legitimate
TXN001287,2025/7/31 07:06,17.75,-84.308922,62.432888,42.8,7,3,2,72.25,2.62,0,0,2615,legitimate
TXN001288,2025/3/8 19:56,1279.85,-43.61559,-15.807407,,19,5,0,,7.92,1,0,431,fraudulent
TXN001289,2025/2/3 16:29,51.2,12.097062,156.325809,29.3,16,0,0,49.22,3.26,0,0,669,legitimate
TXN001290,2025/7/20 21:22,26.63,-23.652972,50.895887,48,21,6,0,102.84,0.47,1,0,1045,legitimate
TXN001291,2025/12/5 03:44,156.84,-82.49297,12.168513,10.4,3,4,0,75.96,4.14,0,0,2339,fraudulent
TXN001292,2025/9/2 18:27,42.92,89.643244,39.029164,103.8,18,1,0,1.24,4.72,1,0,619,legitimate
TXN001293,2025/2/19 00:16,11.33,21.368571,-104.249749,114.8,0,2,0,71.21,0.58,0,0,442,legitimate
TXN001294,2025/10/10 05:33,15.1,68.206481,136.086309,152,5,4,0,81.49,5.19,1,0,2185,legitimate
TXN001295,2025/11/11 04:50,20.19,-61.187621,3.386195,28,4,1,0,3.08,3.92,0,0,2479,legitimate
TXN001296,2025/8/17 22:59,9.44,78.347226,157.36052,18.6,22,6,0,233.42,0.23,0,0,2231,legitimate
TXN001297,2025/11/2 01:12,24.88,-86.466483,-96.353631,2.1,1,6,0,43.95,0.89,0,0,1479,legitimate
TXN001298,2025/3/8 15:13,42.57,88.644706,87.226134,17.5,15,5,0,35.35,0.07,0,0,918,legitimate
TXN001299,2025/3/29 03:18,31.86,-29.719114,-165.581472,32.2,3,5,0,44.57,0.71,1,0,165,legitimate
TXN001300,2025/7/23 23:55,1.54,89.748579,-154.813101,15.7,23,2,1,110.31,2.69,0,1,2392,legitimate
TXN001301,2025/3/28 18:44,105.11,36.882783,56.155875,17.4,18,4,0,76.07,,0,0,132,legitimate
TXN001302,2025/2/10 03:58,8.92,17.956885,117.949793,65.7,3,0,1,13.9,1.06,0,0,36,legitimate
TXN001303,2025/4/5 07:17,26.6,46.090535,-85.871964,49,7,5,0,47.34,0.5,2,0,410,legitimate
TXN001304,2025/6/29 23:09,54.88,5.812528,74.995512,,23,6,0,8.39,6.63,1,0,1497,legitimate
TXN001305,2025/8/26 02:59,60.62,46.868346,119.429101,,2,1,0,249.15,2.53,2,0,1916,legitimate
TXN001306,2025/8/20 06:09,138.2,12.477433,93.473078,30.5,6,2,0,61.18,1.43,1,1,1270,legitimate
TXN001307,2025/6/14 11:23,38.14,49.429063,109.279887,196.7,11,5,0,382.19,,0,0,2879,legitimate
TXN001308,2025/7/13 03:44,0.6,28.281546,37.721643,29.9,3,6,0,55.02,3.57,0,0,1566,legitimate
TXN001309,2025/7/16 18:00,148.73,-70.658609,-71.630974,36.1,18,2,0,16.36,7.23,0,0,2789,legitimate
TXN001310,2025/1/10 20:21,40.98,75.940984,-117.623471,69,20,4,0,22.13,7.93,1,0,1847,legitimate
TXN001311,2025/7/26 07:06,20.21,36.149371,9.071634,11.6,7,5,0,0.29,3.09,0,0,1622,legitimate
TXN001312,2025/5/4 22:42,86.22,81.031979,0.468915,11.1,22,6,0,23.38,2.89,0,0,989,legitimate
TXN001313,2025/7/19 08:50,79.59,68.135826,4.360027,2.6,8,5,0,9.52,6.25,0,0,2286,fraudulent
TXN001314,2025/12/17 07:14,174.45,3.512931,81.257646,55.6,7,2,0,63.68,7.49,0,0,43,legitimate
TXN001315,2025/7/22 18:07,48.58,5.960569,-52.413322,8.4,18,1,0,136.27,1.18,2,0,452,legitimate
TXN001316,2025/12/1 19:40,63.95,-85.885704,114.812325,17.7,19,0,0,1.2,7.46,0,0,1221,legitimate
TXN001317,2025/2/24 03:39,14.84,47.343802,-156.922794,7.3,3,0,0,60.61,4.77,0,0,745,legitimate
TXN001318,2025/4/4 19:56,1.67,-6.882119,92.551109,55.3,19,4,0,345.61,2.63,0,0,1895,legitimate
TXN001319,2025/7/13 14:48,75.43,40.991933,-172.134325,1.9,14,6,0,,4.68,0,0,603,legitimate
TXN001320,2025/7/13 23:33,134.38,41.766115,97.882078,51.7,23,6,1,74.29,6.73,0,0,752,legitimate
TXN001321,2025/10/17 13:19,355.66,-83.464185,18.148356,27,13,4,0,79.03,3.82,0,0,965,legitimate
TXN001322,2025/1/6 18:04,132.4,5.31684,-93.33547,77,18,0,0,85.34,3.18,0,0,1212,legitimate
TXN001323,2025/5/11 14:37,43.38,-9.72695,-120.211716,33.8,14,6,0,160.15,6.17,1,0,1517,fraudulent
TXN001324,2025/10/12 14:10,101.46,84.222302,64.56892,86.4,14,6,0,31.51,3.03,0,0,521,legitimate
TXN001325,2025/3/9 14:30,59.23,-76.920737,-23.110301,3.8,14,6,1,0.31,6.82,0,1,2596,legitimate
TXN001326,2025/9/27 14:37,16.42,-75.122943,-165.632583,123.1,14,5,0,23.06,2.28,0,0,2238,legitimate
TXN001327,2025/10/22 02:11,27.1,-75.054265,-175.645742,62.4,2,2,1,20,7.55,1,0,2516,fraudulent
TXN001328,2025/1/6 13:05,105.25,-50.280404,-174.084719,2.1,13,0,0,4.37,3.72,0,0,588,legitimate
TXN001329,2025/1/1 07:52,10.25,-75.282661,-34.854335,62.1,7,2,0,253.83,6.18,0,1,0,legitimate
TXN001330,2025/2/20 14:48,73.43,-18.625487,-52.220129,52.5,14,3,0,47.13,3.55,0,0,2341,legitimate
TXN001331,2025/2/9 20:20,56.1,5.575915,-115.043569,98.5,20,6,0,139.44,2.83,1,0,2479,legitimate
TXN001332,2025/1/12 14:03,13.3,-2.58336,148.862441,6.8,14,6,0,206.33,3.57,0,0,460,legitimate
TXN001333,2025/2/1 06:16,9.48,69.359213,174.88573,39.5,6,5,0,229.99,1.56,0,0,1251,legitimate
TXN001334,2025/8/17 06:34,31.28,50.078041,-18.291796,33,6,6,0,114.56,4.59,0,0,2814,legitimate
TXN001335,2025/4/6 10:34,223.4,-83.423024,-174.64056,10.2,10,6,0,38.81,4.29,0,0,1612,legitimate
TXN001336,2025/1/14 13:56,8.83,51.848053,-99.143941,3.4,13,1,1,5.39,3.06,0,0,347,legitimate
TXN001337,2025/1/16 07:38,74.84,76.660807,-167.867924,56.1,7,3,0,194.23,5,1,0,1555,legitimate
TXN001338,2025/12/23 11:22,5.38,55.564064,118.802102,30.9,11,1,0,31.95,5.76,0,0,1867,legitimate
TXN001339,2025/2/7 09:31,105.16,-29.520085,-133.818889,17.5,9,4,0,175.49,4.89,0,0,399,legitimate
TXN001340,2025/1/13 21:04,116.66,18.439955,-132.773671,162.1,21,0,0,19.18,1.27,0,0,1603,legitimate
TXN001341,2025/3/20 19:26,101.07,-30.836077,139.998566,60.3,19,3,0,3.74,1.73,0,0,2420,legitimate
TXN001342,2025/11/20 01:59,0.14,9.721302,-137.345372,3.2,1,3,0,98.98,0.62,0,0,78,legitimate
TXN001343,2025/2/7 01:04,58.74,69.205574,106.582282,92.9,1,4,0,0.83,6.01,1,0,2394,legitimate
TXN001344,2025/5/25 17:25,46.12,-86.355691,168.128064,155.1,17,6,0,194.49,1.67,0,0,2332,legitimate
TXN001345,2025/4/24 11:44,41.15,-22.911001,-54.894449,13.5,11,3,0,5,0.76,1,0,1893,legitimate
TXN001346,2025/12/25 19:26,145.55,57.729317,23.880028,3.6,19,3,0,45.55,6.01,2,0,610,legitimate
TXN001347,2025/5/27 05:34,7.61,-54.702136,-46.518074,4.2,5,1,1,210.77,6.35,0,0,2111,legitimate
TXN001348,2025/6/9 08:44,13.56,-12.149488,107.832833,43.8,8,0,0,70.3,6.97,0,0,1964,legitimate
TXN001349,2025/1/29 05:54,288.47,77.193446,-93.127076,50.7,5,2,0,1.56,2.81,0,1,774,legitimate
TXN001350,2025/9/29 21:04,186.09,-8.014862,-81.337569,163.6,21,0,0,3.02,7.28,1,0,227,legitimate
TXN001351,2025/11/26 20:20,4135.34,45.539338,67.334587,,20,2,0,43.66,7.98,0,0,529,legitimate
TXN001352,2025/1/24 22:36,27.46,-81.947318,-49.043532,34.1,22,4,0,,0.92,0,0,882,legitimate
TXN001353,2025/5/26 05:12,44.22,8.223905,-122.068222,39.7,5,0,0,11.03,6.94,0,0,2311,legitimate
TXN001354,2025/1/27 08:29,16.79,-36.520026,83.046097,,8,0,0,74.23,7.11,1,0,1450,legitimate
TXN001355,2025/8/16 00:47,1.33,47.739109,-135.13128,57.1,0,5,0,232.39,7.43,1,0,2636,fraudulent
TXN001356,2025/12/14 16:03,56.64,17.456062,119.836563,59.7,16,6,0,290.34,7.63,2,0,176,legitimate
TXN001357,2025/11/23 20:45,13.28,-82.972957,-123.455186,125.3,20,6,0,291.49,6.93,0,0,2414,legitimate
TXN001358,2025/3/12 04:19,20.75,42.145373,-25.097447,28.7,4,2,0,108.4,7.11,1,0,505,legitimate
TXN001359,2025/11/3 04:55,19.23,-1.65146,73.697894,15.6,4,0,0,25.33,3.1,2,0,1475,legitimate
TXN001360,2025/10/19 02:56,54.43,56.152243,149.400853,225.5,2,6,0,29.12,1.71,1,0,207,fraudulent
TXN001361,2025/2/26 12:25,15.47,-48.426367,118.011328,2.5,12,2,0,58.36,2.92,0,1,1928,legitimate
TXN001362,2025/3/18 13:10,542.5,67.277336,-164.753139,31.8,13,1,0,91.13,1.77,0,0,2687,legitimate
TXN001363,2025/8/11 13:15,45.36,5.235848,47.807911,22.7,13,0,0,14.86,3.26,0,0,2771,legitimate
TXN001364,2025/10/19 18:52,123.22,-33.75931,87.420311,40.8,18,6,0,21.09,5.52,1,0,1630,legitimate
TXN001365,2025/6/23 12:30,318.41,-20.122082,22.655151,48.6,12,0,0,230.99,1.54,0,0,824,legitimate
TXN001366,2025/9/16 20:22,10.96,-63.028402,42.623661,,20,1,1,38.66,5.54,0,1,1590,fraudulent
TXN001367,2025/3/2 21:24,156.09,76.107419,-162.597756,46.4,21,6,0,92.59,5.04,0,0,22,legitimate
TXN001368,2025/2/28 09:20,225.36,-3.361778,4.292083,15.3,9,4,0,,3.66,0,0,1833,legitimate
TXN001369,2025/1/4 15:41,146.7,-6.036425,3.492563,114.9,15,5,0,6.02,3.05,0,0,1067,legitimate
TXN001370,2025/5/16 06:28,3.5,31.457686,-13.616398,1.3,6,4,0,57.07,3.87,2,0,1832,legitimate
TXN001371,2025/1/21 17:03,65.9,21.483582,-2.74772,81.6,17,1,0,114.42,1.01,2,0,2899,legitimate
TXN001372,2025/6/28 15:24,204.75,-15.279332,-59.444544,18.8,15,5,0,89.36,1.36,0,0,1857,legitimate
TXN001373,2025/6/24 23:13,170.74,73.843207,122.677249,11.5,23,1,0,67.77,7.28,1,0,868,legitimate
TXN001374,2025/1/29 08:24,105.92,62.867408,-72.565769,23,8,2,0,9.81,6.31,2,0,516,legitimate
TXN001375,2025/2/6 06:02,138.92,-40.901875,3.68032,21.1,6,3,0,17.59,7.32,1,0,2266,legitimate
TXN001376,2025/8/11 09:27,294.86,40.964681,126.751029,10.2,9,0,0,181.22,6.25,0,0,1081,legitimate
TXN001377,2025/1/5 02:02,1.9,-68.023953,-91.550836,127.5,2,6,1,119.81,1.85,1,0,1900,legitimate
TXN001378,2025/5/31 03:03,50.14,-55.845944,145.518366,38.6,3,5,0,69.3,2.35,2,0,1404,legitimate
TXN001379,2025/1/3 12:13,2.06,8.976277,-97.16377,17.8,12,4,0,110.25,0.61,1,0,2166,legitimate
TXN001380,2025/1/6 01:48,80.75,-5.445958,51.267183,44.9,1,0,0,26.44,5.35,0,0,1235,legitimate
TXN001381,2025/8/14 06:16,210.21,47.450683,-23.391014,10.1,6,3,0,76.29,6.6,0,0,578,legitimate
TXN001382,2025/5/2 08:37,63.51,0.496238,-139.431912,222.7,8,4,0,95.72,0.34,0,0,2144,legitimate
TXN001383,2025/10/12 00:35,531.61,-79.225924,158.162912,101.3,0,6,0,27.45,3.84,0,0,60,legitimate
TXN001384,2025/5/24 08:06,112.34,-82.873564,85.365161,33.1,8,5,0,105.19,3.12,1,0,590,legitimate
TXN001385,2025/11/19 15:53,199.92,-52.079213,22.262692,13.5,15,2,0,18.05,0.89,0,0,2446,legitimate
TXN001386,2025/3/4 22:47,34.15,-80.331352,163.687104,31.6,22,1,0,201.93,1.69,0,1,1336,legitimate
TXN001387,2025/11/10 17:57,18.73,74.468755,-154.65027,33.4,17,0,0,228.69,2.42,0,0,609,legitimate
TXN001388,2025/12/25 15:50,106.69,-73.622589,-27.164668,19.8,15,3,0,2.11,6.67,0,0,1913,legitimate
TXN001389,2025/3/13 18:50,90.65,-26.96649,-121.431545,0.6,18,3,0,180.9,5.5,0,0,1145,legitimate
TXN001390,2025/9/3 13:07,69.97,20.748284,95.655307,40.1,13,2,0,36.49,4.46,1,0,1211,legitimate
TXN001391,2025/9/13 22:30,72.98,-62.297271,177.441777,8.6,22,5,1,9.86,1.38,2,0,1478,legitimate
TXN001392,2025/5/10 19:45,50.34,-80.625798,-132.34043,155.5,19,5,0,128.77,7.38,2,0,2642,legitimate
TXN001393,2025/6/28 06:24,270.94,-70.546157,141.867095,41.6,6,5,0,35.96,5.25,0,0,2551,legitimate
TXN001394,2025/2/2 16:27,91.32,-59.19266,-1.63544,154.1,16,6,0,104.03,3.28,2,0,1481,legitimate
TXN001395,2025/3/1 12:03,339.02,38.962523,136.824248,77.7,12,5,0,125.26,7.4,0,0,2026,legitimate
TXN001396,2025/4/11 16:57,12.14,-54.468165,-68.587278,7.7,16,4,0,60.07,7.76,2,0,485,legitimate
TXN001397,2025/11/1 20:53,4.96,71.793071,-27.68506,40.9,20,5,0,88.74,4.63,0,0,215,legitimate
TXN001398,2025/11/17 16:28,0.82,-25.428965,-17.239798,25.2,16,0,0,85.93,4.73,0,0,972,legitimate
TXN001399,2025/1/31 18:23,11.85,65.349022,92.949024,111.2,18,4,0,160.74,5.4,0,0,650,legitimate
TXN001400,2025/3/10 03:13,148.16,70.573511,-154.226699,16.2,3,0,0,46.01,,0,0,2902,legitimate
TXN001401,2025/4/20 01:10,78.02,-43.838398,16.000814,153.8,1,6,1,6.28,,2,0,1407,fraudulent
TXN001402,2025/11/24 03:17,30.38,16.636263,121.861956,65.9,3,0,1,12.84,5.72,1,0,85,legitimate
TXN001403,2025/12/12 12:51,8.93,-57.366152,31.618145,4.1,12,4,0,26.29,0.91,0,0,948,legitimate
TXN001404,2025/1/15 19:52,269.51,60.364573,112.704499,29.1,19,2,0,152.32,1.27,1,0,2207,legitimate
TXN001405,2025/9/4 23:40,4666.94,73.443068,125.486513,178.9,23,3,1,99.37,4.56,0,0,2246,legitimate
TXN001406,2025/12/30 06:35,25.75,63.195521,107.507148,166.1,6,1,0,4.27,7.29,0,0,2419,legitimate
TXN001407,2025/5/7 04:15,293.04,24.839413,-152.296345,62.7,4,2,0,12.8,6.06,0,0,1625,legitimate
TXN001408,2025/5/4 11:09,74.25,17.943114,-122.039257,7.5,11,6,0,56.05,2.89,2,0,788,legitimate
TXN001409,2025/5/29 09:19,154.2,13.416681,83.307921,,9,3,0,7.87,4.73,0,0,1106,legitimate
TXN001410,2025/2/19 04:22,296.48,-38.350317,-57.286331,147.5,4,2,0,79.21,5.43,0,1,2318,legitimate
TXN001411,2025/5/19 13:18,222.04,32.123174,-2.345988,137.6,13,0,0,163.09,5.87,0,0,431,legitimate
TXN001412,2025/5/24 04:36,148.42,16.798528,122.343152,103.6,4,5,0,95.33,4.86,0,0,1144,legitimate
TXN001413,2025/12/24 17:46,51.33,-44.616638,-1.515896,20.1,17,2,0,33.64,7.27,0,0,339,legitimate
TXN001414,2025/2/14 17:16,30.91,-34.876134,-84.547839,64.1,17,4,0,225.59,5.53,0,0,730,legitimate
TXN001415,2025/4/4 20:46,35.45,-72.497562,-3.759462,154.9,20,4,2,207.8,3.07,0,0,2346,legitimate
TXN001416,2025/12/21 09:17,89.69,25.900521,-35.710877,152.8,9,6,0,394.23,6.83,1,0,120,legitimate
TXN001417,2025/3/15 08:49,153.24,48.004904,-123.134261,3.7,8,5,1,66.19,6.19,0,0,1264,fraudulent
TXN001418,2025/11/2 11:19,19.01,5.193615,-74.580799,52.9,11,6,0,7.37,6.73,0,0,136,legitimate
TXN001419,2025/3/31 13:39,96.83,42.050483,91.331617,89,13,0,0,80.9,3.98,1,0,2084,legitimate
TXN001420,2025/9/25 19:53,116.66,-30.092539,-175.979781,4.5,19,3,1,253.36,3.45,0,0,1912,legitimate
TXN001421,2025/3/29 08:13,38.99,11.949675,22.368053,14.2,8,5,0,25.94,6.19,1,0,1221,legitimate
TXN001422,2025/4/9 13:18,49.03,52.821712,-144.801328,42.9,13,2,0,6.63,7.06,0,0,2653,legitimate
TXN001423,2025/3/19 07:58,51.63,66.977467,81.547417,27.7,7,2,1,121.54,3.38,0,0,2758,fraudulent
TXN001424,2025/8/1 15:02,33.73,56.866251,157.550973,61.4,15,4,0,128.85,,0,1,960,legitimate
TXN001425,2025/12/23 01:06,206.73,84.913578,27.37449,13,1,1,0,84.42,3.2,0,0,501,fraudulent
TXN001426,2025/1/17 20:36,13.95,-72.500838,64.285703,32,20,4,0,51.86,0.46,0,0,2650,legitimate
TXN001427,2025/10/21 04:07,120.93,-35.575141,-62.68399,147.4,4,1,0,40.77,2.22,0,1,2140,legitimate
TXN001428,2025/12/9 19:51,206.02,-35.92121,60.899332,26.5,19,1,0,129.57,7.58,0,0,2837,legitimate
TXN001429,2025/9/6 04:05,2.55,7.381079,-111.149749,61.5,4,5,0,75.38,4.78,1,1,943,fraudulent
TXN001430,2025/8/17 16:02,7.76,33.180339,-107.725303,5.3,16,6,0,67.18,0.29,0,0,827,legitimate
TXN001431,2025/7/9 04:04,92.1,-14.396201,-56.628172,36.8,4,2,0,323.55,5.38,2,0,205,legitimate
TXN001432,2025/8/17 16:49,257.18,65.137647,-34.011345,19.7,16,6,0,,,0,0,2298,legitimate
TXN001433,2025/2/11 03:55,599.51,-47.025639,22.202771,15.9,3,1,0,2.55,0.28,0,0,84,legitimate
TXN001434,2025/11/5 01:43,79.33,-29.119952,-64.953644,39.7,1,2,0,49.71,6.3,0,0,301,fraudulent
TXN001435,2025/10/15 19:47,0.93,0.474173,-34.456097,41.9,19,2,0,100.1,0.25,0,0,1100,legitimate
TXN001436,2025/6/17 08:15,112.64,88.150547,-93.297331,88.5,8,1,0,71.47,0.8,1,0,2656,legitimate
TXN001437,2025/8/29 03:15,3037.69,31.046862,146.101514,1,3,4,0,3.65,6.59,1,0,627,legitimate
TXN001438,2025/3/12 04:40,157.67,-4.761085,23.840226,44.5,4,2,0,0.84,4.29,0,0,313,legitimate
TXN001439,2025/10/15 09:18,42.13,64.873716,-28.566144,18.8,9,2,0,44.22,7.7,2,0,920,legitimate
TXN001440,2025/12/29 21:09,109.27,50.491759,-54.503812,6.7,21,0,0,49.94,3.93,1,0,1289,legitimate
TXN001441,2025/10/30 02:58,298.08,41.870615,89.835368,18.9,2,3,0,162.08,4.8,2,0,1412,legitimate
TXN001442,2025/4/17 17:31,172.86,0.733476,149.816233,112.2,17,3,0,315.48,6.5,0,0,1817,legitimate
TXN001443,2025/8/19 12:23,65.33,-86.460549,175.900457,9.7,12,1,0,93.26,4.14,2,0,368,legitimate
TXN001444,2025/12/4 18:08,11.6,56.179269,-80.943604,58.8,18,3,0,11.89,5.7,0,0,1477,legitimate
TXN001445,2025/5/23 16:27,36.1,2.037947,56.085803,30,16,4,1,30.69,1.23,0,0,2762,legitimate
TXN001446,2025/7/5 12:58,4.91,13.641137,105.210645,18.2,12,5,0,312.22,4.65,0,1,346,legitimate
TXN001447,2025/3/8 08:06,70.77,30.002154,-163.670156,1.2,8,5,1,6.69,4.04,0,0,1189,legitimate
TXN001448,2025/4/11 14:05,3.66,-31.413815,-172.216922,50.6,14,4,0,15.57,1.79,0,0,1345,legitimate
TXN001449,2025/7/13 20:42,9.37,-56.17187,-42.327035,199.3,20,6,0,252.82,4.91,1,0,1546,legitimate
TXN001450,2025/3/28 09:43,353.38,-77.012478,78.633385,10.2,9,4,0,27.61,1.68,0,0,721,legitimate
TXN001451,2025/11/28 11:00,143.12,-85.879046,-104.370413,72.1,11,4,1,12.39,1.8,0,0,2202,legitimate
TXN001452,2025/4/28 06:23,85.27,83.718656,44.089656,12.1,6,0,0,19.25,5.63,0,0,14,legitimate
TXN001453,2025/10/1 20:07,8.68,55.959471,-55.930571,,20,2,0,16.65,3.68,1,0,924,legitimate
TXN001454,2025/7/13 09:18,46.1,-32.447388,42.031758,84.5,9,6,1,55.62,3.86,1,1,1626,legitimate
TXN001455,2025/6/13 05:55,4.07,50.495364,18.773665,19.2,5,4,0,49.28,6.78,1,0,316,legitimate
TXN001456,2025/10/24 03:40,63.73,-39.881124,-87.176626,59,3,4,0,92.07,7.09,0,0,1960,fraudulent
TXN001457,2025/10/16 01:02,46.78,74.855915,158.884616,,1,3,1,4.56,,1,1,299,legitimate
TXN001458,2025/4/21 06:50,112.59,52.384126,-155.272832,53.9,6,0,0,420.98,4.65,0,0,1837,legitimate
TXN001459,2025/5/4 18:02,0.56,-29.337373,-175.172025,7.2,18,6,2,58.13,5.91,1,0,2870,fraudulent
TXN001460,2025/1/19 02:22,40.37,82.643944,-125.627921,14.6,2,6,0,102.57,1.85,2,0,1480,legitimate
TXN001461,2025/5/7 13:52,254.28,41.788109,157.765124,84.1,13,2,0,161.85,6,0,0,1871,legitimate
TXN001462,2025/1/11 19:14,246.72,30.062926,-55.300784,190.2,19,5,0,195.09,3.9,0,0,1855,legitimate
TXN001463,2025/4/8 16:00,63.44,-37.725807,-33.051827,43.1,16,1,1,87.22,6.31,1,0,2653,legitimate
TXN001464,2025/8/14 19:48,54.08,-5.659165,-136.086481,6.8,19,3,0,48.13,0.66,1,0,2919,legitimate
